,Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Target
333,0.9062277393111708,-0.22878504335308208,0.16858760138846768,1.499073071832152,0
127,1.5177506570346244,1.0238956320495574,0.2139361544828683,0.6148510650019878,0
788,1.3012879524121845,-0.7981853503542817,0.1515790038962745,0.35733280012619306,0
432,0.28902504216613706,0.7961355092490774,-2.0115909079498886,1.7107849904778278,1
489,0.9649187933341653,-0.5704252275538019,-0.4133764224210355,1.4783348752802075,0
952,-0.1394827608619589,-0.0010249205526021983,-2.732073009402016,1.1820749245381423,1
598,1.1693908525110472,-0.0010249205526021983,0.9461687691333952,0.5597011357100037,0
913,1.4174078872533764,0.11285514084763774,0.4481752327544345,0.7192257245711158,0
869,1.098709153042495,-0.0010249205526021983,0.8116699562083951,0.9589683924023872,0
954,-0.8425132359330915,-0.5704252275538019,0.2980744531142765,1.595015717418621,0
139,0.6815609088575593,0.2267352022478777,1.1616711674576314,-0.7705060431218693,0
975,-1.5859332535576822,1.365535816250277,-0.5273127695332854,-0.9266122479359574,1
874,0.7793793322292157,-0.22878504335308208,1.2925616666502378,-0.2903370306499222,0
982,-0.670857680080894,0.2267352022478777,1.282546694182569,-0.8940236533543301,1
909,0.6462200591232832,-1.3675856573554814,-0.2048855489827502,1.0594688833848878,0
416,0.38053259951381607,-0.45654516615356194,0.2123132337136065,-1.347985054799095,1
94,-1.3461203446465237,-0.5704252275538019,-2.1862935554645246,-0.31244258082067633,1
911,0.16154554848178473,1.251655754850037,-0.3260526942834157,-1.5957039520734217,1
879,0.06498929831492356,-1.5953457801559614,0.329839994696824,0.8516311333258388,0
89,-0.511823856276652,0.11285514084763774,-1.3175207978589116,-1.6114285186897312,1
931,-0.20448468090893085,-0.22878504335308208,-1.599509248138598,-1.4883666929968735,1
198,0.5307312108844886,-0.5704252275538019,1.346166530827233,0.4844966866754792,0
514,1.041911358826695,0.5683753864485975,-0.1184135559179689,1.5959272864978273,0
602,0.43101952770563867,0.45449532504835755,-2.4458862957904484,-1.014578664079371,1
141,-1.7348696917235595,-0.6843052889540419,-0.2164898799795069,-0.3874191375853988,1
299,0.05047430645977425,-1.2537055959552414,0.4358109034746462,1.173415018285682,0
531,-0.729548734103888,0.6822554478488374,-0.9018628949002818,-1.6369524529075092,1
207,1.2041006156429253,-0.6843052889540419,0.5471681788864793,0.16772643165127146,0
326,-1.9071563341781546,1.365535816250277,-0.9053287555688292,0.6428818141875836,1
386,1.1668665061014558,-0.342665104753322,0.8632208112867941,0.24498191111400971,0
849,-0.37550915015873065,1.8210560618512368,-0.36648698958890785,-1.4026791995514762,1
1,0.9611322737197785,-0.5704252275538019,1.0025302119699457,0.3138053765940897,0
608,-0.18555208283699703,0.45449532504835755,0.633476089888192,-1.4523597143682225,1
358,-0.8595525741978314,2.6182164916529165,-0.9425403299901396,-0.4886033053773041,1
585,0.858265157528939,1.1377756934497971,-0.986869336810836,1.6998461615273517,0
201,0.27451005031098774,-0.7981853503542817,-0.11699424607242445,1.6583697684234628,0
297,0.4461656061631852,-0.5704252275538019,1.0971503711212078,1.058557314305681,0
510,-0.4506084558440669,-0.6843052889540419,-2.698453340506792,-0.29945272144198526,1
781,0.6657837437976146,-0.0010249205526021983,-1.715498858521885,-1.2828078656358408,1
887,-0.8096967326084065,0.9100155706493174,0.19351987087176115,-1.4728700186503654,1
497,-1.4704444053188872,0.3406152636481176,-0.9025848559777843,-1.2089707702201258,1
18,-0.6500318222017668,-0.0010249205526021983,-1.7834571740795977,-1.4040465531702857,1
140,1.1902167103901742,-0.5704252275538019,0.680370743513236,0.23358729762393027,0
3,0.5774316194619252,-0.7981853503542817,-0.014455635722976201,1.5015798867999692,0
976,-0.19943598808974822,1.0238956320495574,-0.6694331942878278,-1.694837089437113,1
321,1.6389192846949991,0.11285514084763774,-0.035789287232149136,0.017545425852024468,0
353,0.9175872981543315,0.9100155706493174,1.1554807987145836,0.8586957936896881,0
751,0.8046227963251276,-0.5704252275538019,0.30190427763181304,1.3819364451541352,0
485,0.11863165951873492,-0.11490498195284214,0.5810712622542764,-1.3794341880317142,1
731,-0.19754272828255526,-0.11490498195284214,0.8673683583446361,1.599801455084454,0
635,-1.845309847143172,1.7071760004509968,-0.7068625503564838,0.34343137166829585,1
754,0.7490871753141227,-0.0010249205526021983,1.3386679805449915,0.7426986283606793,0
21,1.2362860323652127,-0.11490498195284214,0.37407502724503544,1.0606083447338952,0
740,-1.3486446910561147,0.2267352022478777,0.5039646258529228,-1.0198201862848073,1
64,-1.201601512697431,1.0238956320495574,0.8414023718640096,-0.8837685012132589,1
167,1.3290557629176871,-0.5704252275538019,-0.09195159411033851,0.905185816729212,0
726,0.15586576906020444,-1.3675856573554814,0.4112530394261729,1.026652396533459,0
282,-1.5354463253658592,-0.11490498195284214,-0.45398002058251247,-1.066993886133736,1
774,-2.0447332135008716,1.0238956320495574,-0.5067122665150061,0.12465479265877087,1
162,0.44237908654879926,-0.5704252275538019,0.20561644805772394,1.6180328366685812,0
723,-1.0589759405555317,0.45449532504835755,1.4083394620066543,0.782351883306156,0
85,-0.45691932186804485,0.5683753864485975,-0.5323769386616342,-1.705775918387589,1
689,0.7888456312651829,-0.9120654117545217,0.4473354309225462,1.0332612723577048,0
865,-1.6073901980392067,-0.342665104753322,-1.1005565775182449,-0.8612071665029014,1
724,0.7421452226877472,-1.2537055959552414,-0.33798220609607177,1.1570067748599677,0
334,1.3492505341944157,0.45449532504835755,0.8472093852415239,0.18846462820321597,0
340,-1.8106000840112935,1.251655754850037,0.222502729830175,-0.2525069138628586,1
507,-0.9472736119311236,0.5683753864485975,0.45258754859586486,-1.34297142486346,1
292,-0.6184774920818775,0.3406152636481176,1.6080482159329648,-0.468093001095161,1
240,0.9485105416718226,0.9100155706493174,-2.3098234824733797,-0.6645361376641306,1
483,-0.9087773291848588,-0.6843052889540419,-1.5519828785707397,-1.1421983351682605,1
668,-0.7850843551148928,-0.5704252275538019,-1.6298428008070907,1.60344773140128,1
131,-1.4723376651260807,-0.0010249205526021983,-0.08822991458891632,-1.081351099131236,1
474,-1.105676349132968,-0.5704252275538019,-1.912361534481513,-0.8810337939756397,1
129,0.14892381643382885,0.11285514084763774,1.350281261472461,1.2205887181346107,0
709,0.8077782293371163,2.3904563688524365,-0.8421228532196346,-0.616678761005797,1
605,-0.020838479611175173,1.7071760004509968,-2.2884517937586772,-0.9491735826463149,1
323,0.07445559735089069,-0.11490498195284214,1.0796912937831356,1.4496204492852076,0
628,-0.7232378680799101,0.3406152636481176,-0.5732095058838479,-1.6401429446847315,1
900,-0.8974177703416986,1.7071760004509968,-0.37612084417372055,-1.3208658746927058,1
176,-0.27011768755830046,0.9100155706493174,-0.8953063248255669,-1.6934697358183033,1
476,0.8683625431673041,-1.3675856573554814,-0.6397142035282831,0.9111110157440531,0
461,-2.020120836007358,1.0238956320495574,-0.4263993174357771,-0.05788691545230143,1
306,1.2489077644131685,-0.342665104753322,0.5050669589857207,0.7869097287021876,0
248,-1.4237439967414516,2.2765763074521965,-0.8614226329743143,-0.26731991139996136,1
977,-0.6329924839370268,-0.5704252275538019,-0.23120431189897528,-1.4498528994004052,1
569,0.3963097645737607,0.11285514084763774,0.917922041976112,1.5204949451935013,0
42,1.1056511056688707,-0.45654516615356194,0.8631007330497301,0.4127106216879793,0
237,0.04100800742380801,-0.6843052889540419,1.2835684779389522,-0.5002258111371849,0
77,1.1189039243192247,-0.342665104753322,-0.03419172459990733,1.3443342206368736,0
126,0.9661809665389607,0.9100155706493174,0.1019456714731014,-1.2062360629825069,1
107,-1.4268994297534403,0.6822554478488374,0.8607633094785604,-0.6611177536171066,1
600,1.199051922823743,1.365535816250277,-0.6064674484127611,-0.9979425283838546,1
677,-1.1214535141929125,0.2267352022478777,1.1621895176114165,-0.6882369337234956,1
675,1.1094376252832576,0.2267352022478777,0.7828787749327484,1.030754457389887,0
720,0.675881129435979,-0.22878504335308208,0.5302684722179595,1.5054540553865965,0
534,0.540828596522853,-0.6843052889540419,1.1468761861617467,0.7379128906948459,0
24,-1.4900080899932189,0.5683753864485975,1.0413482989542109,-0.2912485997291284,1
867,1.625035379442248,0.45449532504835755,-0.6752812281811096,0.8318045058531005,0
86,0.789476717867581,-0.0010249205526021983,1.3872601376952374,0.46831633551956686,0
656,1.2773066615210682,-0.5704252275538019,0.510165436181802,0.06471912570095316,0
974,-1.4590848464757271,0.45449532504835755,-0.804175146997193,-1.2281137208834594,1
429,1.2425968983891902,-0.5704252275538019,-0.659264581342923,1.181619139998539,0
705,0.8734112359864863,-1.1398255345550017,0.1188699904510822,0.8582400091500847,0
365,0.43543713392242367,2.0488161846517166,0.46457299747547615,-0.9081529740820288,1
997,-0.8437754091378867,1.7071760004509968,-0.9385702898914354,-1.3589238837495712,1
640,-0.023362826020766708,1.0238956320495574,-2.938688126528402,-0.48313389090206577,1
184,1.2975014327977978,-0.7981853503542817,-0.0989653564789675,0.6941575748929412,0
947,-1.662925819050212,-0.5704252275538019,-0.23771687814768513,-0.574974475632106,1
733,-1.3183525341410214,0.5683753864485975,-0.886683812411305,-1.339097256276833,1
728,1.5562469397808893,-0.22878504335308208,-0.16388964552502744,-0.19986379953869157,0
631,1.2362860323652127,-0.0010249205526021983,-0.5840471261495376,1.40837194845112,0
797,0.7604467341572824,-0.22878504335308208,0.8022389667197403,1.2780175701246113,0
337,0.6512687519424654,-0.9120654117545217,0.37280189960113397,1.221500287213817,0
921,-0.5862920753595906,0.11285514084763774,0.20928144468463186,-1.5378193155438185,1
216,-0.21647532635448863,1.9349361232514768,-1.4727125964195562,-1.2319878894700864,1
866,1.3618722662423717,-0.45654516615356194,0.3842331986041086,0.36303010687123277,0
882,1.376387258097521,-0.7981853503542817,-0.31170073455781744,0.44712235442801895,0
584,-0.5578931782516906,-1.2537055959552414,0.8524689611904355,-0.3589326038602002,1
395,0.3817947727186114,-1.8231059029564411,-0.40689294344714233,0.5519527985367496,0
716,-1.580253474136102,-0.11490498195284214,-0.08212382436008106,-0.9452994140596875,1
784,-1.88001961027505,0.3406152636481176,-0.19838267849231292,-0.5925221804068286,1
889,-0.6891591915504297,-0.0010249205526021983,-0.14820041698541891,-1.5720031560140566,1
845,-1.3151971011290327,0.6822554478488374,0.4990279932372319,-1.0615244716584984,1
573,0.6051994299674277,-1.4814657187557214,-1.1086681980543158,-0.49338904304313763,1
369,1.0772522085609701,-1.2537055959552414,-0.6173908388477822,0.5783883018337338,0
128,0.3414052301651531,-1.0259454731547617,0.8665181149269167,0.9806181580335379,0
766,-1.4313170359702247,-0.7981853503542817,0.6631369060981033,0.16157334036662835,1
413,-0.505512990252674,0.45449532504835755,-1.289294953873292,-1.6374082374471124,1
149,0.22780964173355198,2.3904563688524365,0.5049506098864535,-0.6770702125032182,1
51,0.9428307622502423,-0.9120654117545217,0.26298177478923124,1.0321218110086967,0
91,-0.5812433825404084,-1.3675856573554814,0.33935526269969185,-0.6911995332309168,1
106,0.45626299180155044,-1.2537055959552414,-0.629633598235388,1.3908242436763973,0
703,0.79831193030115,-0.9120654117545217,0.8352269196721498,0.6383239687915515,0
343,1.1971586630165498,-0.9120654117545217,0.1481757927427173,0.581123009071353,0
387,-1.2962645030570987,0.6822554478488374,-1.8282113026091542,-1.078844284163419,1
652,1.2785688347258644,-0.45654516615356194,0.03164098241350588,1.004318954092903,0
143,1.1782260649446163,0.9100155706493174,0.38728736245986556,1.2365411770207217,0
517,1.1226904439336116,-0.22878504335308208,-0.5222471087498182,-1.0920620358119106,1
31,1.351143794001609,-0.9120654117545217,-0.7015306291343095,0.6262456784920672,0
969,-0.12370559580201429,-1.0259454731547617,1.102694853197813,-0.47743658415702606,1
907,1.3997374623862393,-0.5704252275538019,0.24521765397936268,0.3099312080074623,0
624,0.8311284336258346,-1.0259454731547617,0.7628167594123584,0.27962153612385143,0
11,1.1403608688007487,0.11285514084763774,0.5587001646099737,1.1592856975579835,0
450,-1.3625285963088665,-0.9120654117545217,0.30907242630523796,-0.43915068283035963,1
482,0.27892765652777274,-1.2537055959552414,0.804835192454023,0.7607021176750047,0
556,-0.5553688318420991,1.479415877650517,-0.10814947704546007,-1.4847204166800483,1
785,-1.806813564396907,0.45449532504835755,-0.5713829741908688,-0.808336159908933,1
16,-0.6064868466363197,0.11285514084763774,-2.316774595327019,-1.152909271848935,1
739,1.0961848066329045,-0.6843052889540419,0.6462088579823257,0.6253341094128612,0
654,0.7219504514110175,-1.1398255345550017,0.28491805496640216,1.0072815536003235,0
481,1.1523515142463074,0.45449532504835755,1.1355672028785149,0.1768421224433345,0
798,0.11547622650674617,1.1377756934497971,1.7058381422116922,0.36849952134647046,0
734,-0.5320186275533811,-1.1398255345550017,0.10707099846132118,-1.094340958509927,1
521,-0.10982169054926309,-0.7981853503542817,-0.015858537362213692,-1.356872853321357,1
153,0.025230842363863384,-0.342665104753322,0.8725526057100482,1.5339405891117952,0
356,-1.738656211337946,1.251655754850037,-1.7690276482878218,-0.2766634944618264,1
663,0.38053259951381607,2.1626962460519565,-1.9998135449593506,-0.6661313835527415,1
165,-1.9147293734069284,-0.45654516615356194,-0.5036871899340664,0.33796195719305816,1
613,0.7074354595558683,-0.5704252275538019,0.8081019171642099,1.1153024894862766,0
587,-1.3360229590081594,1.0238956320495574,-1.4405793618502234,-1.1620249626409989,1
930,1.0059394224900209,-0.0010249205526021983,0.43280372675513196,1.3659839862680243,0
648,0.06562038491732167,-1.0259454731547617,1.2590941465771313,0.45031284620524087,0
839,-0.453132802253658,1.1377756934497971,-0.457389198356545,-1.6508538813654061,1
71,0.2530531058294637,1.1377756934497971,1.45763120540762,0.9715024672414743,0
715,-0.9977605401229467,0.2267352022478777,0.4478328979046686,-1.2971650786333406,1
832,-1.4855904837764342,0.6822554478488374,-0.21051729288380489,-1.1627086394504036,1
958,0.9358888096238667,-0.7981853503542817,0.057013290156847966,1.235857500211317,0
638,-0.2499229162815713,0.5683753864485975,1.5517031813027211,-0.7016825776417893,1
918,0.8702558029744976,-0.45654516615356194,0.9937764339052281,0.8042295412071081,0
570,-0.9264477540519968,0.45449532504835755,-2.0163746459159015,-1.2385967652943322,1
223,-0.2562337823055492,0.5683753864485975,1.6329029193500808,-0.5704166302360745,1
384,-0.9674683832078527,-1.0259454731547617,-2.012310631544713,-0.5995868407706779,1
859,1.146671734824727,0.7961355092490774,-0.055804315616296965,1.4676239385995329,0
750,-0.200698161294544,2.6182164916529165,0.21458577028710854,-0.6396958802557573,1
955,-0.6594981212377339,0.9100155706493174,-1.0033155803232385,-1.617125825434771,1
577,1.0229787607547607,-0.0010249205526021983,0.6260782263264707,1.208738320104928,0
880,-1.0892680974706253,-0.342665104753322,-2.427218231978583,-0.5713281993152807,1
75,-0.056810415947849385,-1.5953457801559614,0.4076484548315765,0.81881464647441,0
862,1.0299207133811363,-1.2537055959552414,-0.19270842242037226,-0.32702768608797766,0
599,-1.6641879922550074,1.365535816250277,0.20712451138283755,0.959652069211792,1
163,0.6834541686647527,-1.3675856573554814,0.22521306718104644,-0.4001811046942878,0
72,-0.6090111930459108,0.3406152636481176,1.5296632310947937,-0.6114372388003607,1
661,-1.181406741420702,-1.1398255345550017,-0.3687871217821075,1.1116562131694514,1
778,-0.7781424024885172,0.9100155706493174,-3.0000540722885485,0.2566044168738905,1
761,0.5010701405717928,-0.5704252275538019,1.4289824771958195,0.24703294154222408,0
790,-1.7683172816506423,-0.5704252275538019,-1.1521178741824756,-0.276435602192025,1
390,0.8727801493840882,-0.0010249205526021983,0.8241864343103024,1.245201083273182,0
855,-0.8917379909201187,-1.3675856573554814,0.5921497848216536,0.23723357394075562,1
670,0.8134580087586966,-1.1398255345550017,0.6853036469911296,0.4908776702299237,0
973,1.0015218162732367,-0.9120654117545217,0.636101402897292,0.5309867097150037,0
704,0.6954448141103104,0.45449532504835755,1.3554811712166213,0.9013116481425852,0
435,-0.5263388481318013,0.6822554478488374,1.318954266494843,-0.9247891097775451,1
36,-0.1729303507890416,1.9349361232514768,0.1320703924249616,-1.2431546106903641,1
404,-0.4897358251927294,1.8210560618512368,-0.6359567242840094,-1.427747349229651,1
98,-1.8547761461791386,1.1377756934497971,-0.23352980222919487,-0.4963516425505582,1
967,0.18994444558968523,-1.2537055959552414,0.9962734645741111,0.18960408955222352,0
277,1.5360521685041606,-0.45654516615356194,-0.35680316455761474,-0.05059436281865075,0
310,0.7295234906397913,-0.22878504335308208,1.1320998505548483,0.9464343175632995,0
636,-0.35594546548439915,1.479415877650517,-0.6018060261664903,-1.576105216870485,1
718,0.24926658621507689,1.7071760004509968,1.4635575511946393,0.13331469891123113,0
370,-0.4039080472666307,1.593295939050757,-0.7159571716158482,-1.5109280277072308,1
771,-0.03913999108071133,-1.9369859643566811,-0.18421195486364964,0.01070865775797655,0
970,-1.5663695688833508,-0.7981853503542817,-0.3162137371197666,-0.6390122034463525,1
440,-1.196552819878249,-0.45654516615356194,0.7831137106139606,-0.7310806804461948,1
813,0.5793248792691187,-0.9120654117545217,1.1093573307859619,0.5439765690936941,0
996,-0.864601267017014,1.0238956320495574,0.9533294595312262,-1.0387352446783393,1
45,-1.724141219482797,1.8210560618512368,-0.1062446334587439,-0.16340103637043688,1
777,0.4531075587895617,-0.6843052889540419,1.076828807610145,1.0259687197240543,0
305,0.9346266364190714,-1.3675856573554814,0.08909357096946323,-0.026209889949880917,1
673,-0.949166871738317,2.1626962460519565,0.4451561227939701,-0.6394679879859559,1
502,0.07382451074849258,-1.1398255345550017,0.6399364482077439,1.1098330750110383,0
197,0.8563718977217455,-0.0010249205526021983,0.6746703834767163,1.3518546655403256,0
391,0.9447240220574358,0.9100155706493174,1.152231973865822,0.8204098923630211,0
901,-1.548068057413815,0.2267352022478777,-2.3061786231905756,0.5446602459030989,1
615,-1.5770980411241133,1.9349361232514768,-0.2637865346590692,-0.415449886770994,1
495,1.0469600516458772,-0.11490498195284214,0.8074724387040733,0.9835807575409584,0
65,-0.1628329651506768,-0.7981853503542817,1.4104270333454234,0.4215984202102409,0
70,-1.1908730404566685,-0.5704252275538019,0.3914826424815093,-0.9341326928394101,1
892,-1.7203546998684103,0.45449532504835755,0.8035165693289985,0.2495397565100412,1
302,-1.625060622906345,0.3406152636481176,0.5502752964989538,-0.6298965126542888,1
679,0.03595931460462494,1.1377756934497971,-2.3560133290547873,-1.1198648927277044,1
97,-1.5815156473408978,0.5683753864485975,0.7403971829766943,-0.5401069583524629,1
591,-0.4922601716023205,0.6822554478488374,0.20428440003662954,-1.5802072777269138,1
614,0.17416728052974062,-0.5704252275538019,0.8336092196958037,1.4263754377654454,0
123,-1.7197236132660125,-0.0010249205526021983,-1.4568398943003347,1.0309823496596893,1
836,-0.9964983669181509,1.1377756934497971,-0.43210266078253445,-1.467628496444929,1
944,-0.013265440382401466,-0.6843052889540419,-0.9508115576239227,-1.4569175597642545,1
933,-1.7840944467105868,-0.22878504335308208,-0.6162519601645736,-0.6884648259932976,1
6,1.5089154446010553,-0.342665104753322,-0.08555761444357406,0.6463001982346076,0
922,-1.2318936696125249,1.479415877650517,-0.1240490289568203,-1.1586065785939748,1
116,0.47961319609026787,2.1626962460519565,0.8812355301566217,-0.388558598934407,1
301,-0.7812978355005064,1.593295939050757,1.406873165024867,-0.07930878881365071,1
415,-1.5032609086435722,0.7961355092490774,-0.979528901971188,-1.1565555481657606,1
178,-1.289322550430723,-0.5704252275538019,-1.2418193005794735,-1.067221778403538,1
563,-0.1729303507890416,0.11285514084763774,1.714561341346474,-0.31472150351869205,0
863,0.7345721834589735,0.3406152636481176,0.8366178880704366,1.4015351803570721,0
177,0.44427234635599266,-1.5953457801559614,0.3960031033190529,0.4427924013017888,0
188,1.2451212447987816,-0.6843052889540419,-1.130633565506303,-0.5979915948820669,1
399,0.7755928126148298,-1.0259454731547617,0.8402000978382507,0.4840409021358764,0
410,-1.0671800663867026,-0.342665104753322,-2.659221319227058,0.009569196408968347,1
557,0.9257914239855024,-0.9120654117545217,0.2667168792067232,1.066305651478935,0
885,-1.1460658916864257,1.0238956320495574,-1.4988396816530147,-1.2939745868561185,1
530,0.006298244291929117,1.479415877650517,0.33245412029253235,-1.410655428994532,1
221,0.6834541686647527,-1.0259454731547617,0.9334829881755042,0.469227904598773,0
796,0.8973925268776018,-1.0259454731547617,0.6286714687505158,0.4282072960344868,0
938,-2.0447332135008716,0.2267352022478777,-1.1068677703259162,0.22902945222789875,1
229,0.697969160519902,-1.4814657187557214,0.2710061335008514,0.47948305673984426,0
535,0.8683625431673041,-0.45654516615356194,1.11969822989709,0.6385518610613535,0
311,0.2991224278045014,1.479415877650517,0.8595513396945299,1.4441510348099693,0
680,0.8210310479874703,-1.1398255345550017,0.5764799477985897,0.47196261183639215,0
121,-0.9731481626294329,-1.1398255345550017,0.13363364698947092,1.1836701704267534,0
842,0.8355460398426187,-1.4814657187557214,-0.06666132739853123,0.43960190952456624,0
41,-0.04797520351428036,-0.6843052889540419,0.3568173233480018,1.6490261853615977,0
342,1.459059603011631,0.2267352022478777,-0.6224863327336257,1.1601972666371896,0
566,-1.0791707118322609,0.6822554478488374,-0.48719843425077736,-1.492012969313699,1
307,1.1170106645120312,-0.11490498195284214,0.47612064557771805,1.163843542954015,0
26,-1.0394122558812002,-0.9120654117545217,-1.2629038456838053,-1.045116228232784,1
872,0.3186861124788329,-0.342665104753322,1.533469934957988,0.5341772014922257,0
243,1.264053842870715,-0.6843052889540419,0.40070629190865015,0.5587895666307975,0
711,0.3130063330572526,-0.5704252275538019,1.3733571661603998,0.7761987920215129,0
949,0.8809842752152591,1.593295939050757,1.1089322090771023,0.2996760558663911,1
987,-0.10287973792288749,0.7961355092490774,-0.8834185793562372,-1.7082827333554065,1
93,-0.9415938325095438,0.45449532504835755,0.6822726037897144,-1.2340389198983008,1
225,0.8645760235529173,-0.6843052889540419,-0.11622306037600112,-1.0485346122798072,1
770,0.38747455214019166,-0.6843052889540419,1.100715426855156,1.0214108743280221,0
273,0.24484897999829192,0.11285514084763774,1.7243160199959096,-0.00957375425436453,0
171,0.4316506143080368,1.251655754850037,1.5664966709434867,0.45099652301464566,0
402,-1.6193808434847645,0.7961355092490774,-1.7738852231822153,-0.7080635611962338,1
283,0.4266019214888546,-0.11490498195284214,1.065466124742636,1.3078714574686188,0
759,1.3082299050385602,-0.45654516615356194,-0.8369020603038113,-0.7349548490328215,1
263,-1.3871409738023797,0.9100155706493174,-0.3580143885140861,-1.2483961328958006,1
932,-0.10729734413967201,0.2267352022478777,0.6019827753648268,-1.4541828525266354,1
719,0.16343880828897817,1.0238956320495574,0.2742922497275828,-1.5111559199770324,1
755,0.00440498448473569,-0.22878504335308208,1.4127398446071338,1.0831696794442527,0
684,-1.447725287632567,-0.22878504335308208,-0.8770044623453687,-1.104140326111395,1
409,-1.8718154844438786,1.0238956320495574,-0.6195022766684529,-0.6185018991642094,1
245,1.0236098473571589,1.9349361232514768,-1.543173909266627,0.9819855116523475,0
464,1.4540109101924488,1.0238956320495574,0.5660711783795565,0.25455338644567616,0
690,1.398475289181443,-0.342665104753322,0.43302225423003715,0.3908329637870266,0
154,0.9163251249495352,-1.0259454731547617,0.6927082230008857,0.07930423096825452,0
888,1.0381248392123081,-0.5704252275538019,0.8224471644417732,0.588871346244607,0
441,0.9087520857207624,-0.11490498195284214,0.6687626833786826,1.2960210594389368,0
